id_pedido,data,hora_str,hora_int,mes,semana,dia_semana,turno,cidade_id,modalidade,canal,km,faixa_km,custo_por_km,sla_min,tempo_total_min,tempo_aceite_min,atraso_min,tempo_chegada_origem_min,tempo_espera_origem_min,tempo_deslocamento_min,status,cancelada_flag,insucesso_flag,motivo_cancelamento,otd_flag,valor_base_entregador,valor_dinamica,valor_entregador,evento_flag,evento_id,custo_operacional,valor_dinamica_empresa,valor_pago_empresa,margem_unitaria
P046348577,2026-01-24,15:43,15,2026-01,4,Sáb,Tarde,11,Manual,,1.79,0-3,5.4189944134078205,70,7.78,0.28,-62.22,0.07,0.03,7.4,Finalizada,0,0,,1,9.7,0,9.7,0,,9.7,0,11.2,0.15463917525773208
P046348594,2025-10-24,09:44,9,2025-10,43,Sex,Manhã,11,Econômica,Integrado,1.78,0-3,3.764044943820225,60,10.81,1.17,-49.19,4.52,0.0,5.12,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046348614,2026-01-24,16:44,16,2026-01,4,Sáb,Tarde,11,Manual,App,0.77,0-3,8.701298701298702,70,15.63,0.17,-54.37,1.97,1.02,12.47,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046348741,2026-01-24,16:49,16,2026-01,4,Sáb,Tarde,11,Econômica,App,3.52,3-7,2.0568181818181817,60,45.57,12.42,-14.43,19.62,0.0,13.53,Finalizada,0,0,,1,7.24,0,7.24,0,,7.24,0,8.74,0.20718232044198892
P046348780,2026-01-24,16:50,16,2026-01,4,Sáb,Tarde,11,Econômica,Integrado,5.3,3-7,1.671698113207547,60,41.15,14.2,-18.85,5.68,12.37,8.9,Finalizada,0,0,,1,8.86,0,8.86,0,,8.86,0,10.36,0.16930022573363424
P046348794,2025-10-24,16:50,16,2025-10,43,Sex,Tarde,11,Expressa,,1.44,0-3,4.652777777777778,40,5.77,0.08,-34.230000000000004,0.07,0.0,5.62,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046348818,2026-01-24,16:51,16,2026-01,4,Sáb,Tarde,11,Integrada,Integrado,0.7,0-3,9.571428571428573,55,5.03,0.33,-49.97,1.63,0.0,3.07,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046348838,2025-10-24,16:52,16,2025-10,43,Sex,Tarde,11,Econômica,Integrado,3.32,3-7,2.1265060240963853,60,29.35,5.87,-30.65,10.59,0.0,12.89,Finalizada,0,0,,1,7.06,0,7.06,0,,7.06,0,8.559999999999999,0.21246458923512734
P046348882,2026-01-24,16:55,16,2026-01,4,Sáb,Tarde,11,Integrada,Integrado,3.76,3-7,1.973404255319149,55,16.75,0.7,-38.25,1.87,0.0,14.18,Finalizada,0,0,,1,7.42,0,7.42,0,,7.42,0,8.92,0.202156334231806
P046348887,2025-10-24,16:55,16,2025-10,43,Sex,Tarde,11,Econômica,App,1.79,0-3,3.7430167597765363,60,10.51,0.23,-49.49,0.54,0.0,9.74,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046348901,2026-01-24,16:55,16,2026-01,4,Sáb,Tarde,11,Manual,App,1.48,0-3,4.527027027027027,70,7.68,0.1,-62.32,0.93,0.6,6.05,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046348951,2025-10-24,16:57,16,2025-10,43,Sex,Tarde,11,Manual,App,1.09,0-3,6.146788990825688,70,16.02,0.0,-53.980000000000004,2.25,2.94,10.83,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046349055,2026-01-24,16:01,16,2026-01,4,Sáb,Tarde,11,Manual,App,3.12,3-7,2.205128205128205,70,42.43,0.0,-27.57,3.92,11.48,27.03,Finalizada,0,0,,1,6.88,0,6.88,0,,6.88,0,8.379999999999999,0.21802325581395343
P046349066,2026-01-24,17:01,17,2026-01,4,Sáb,Tarde,11,Manual,App,2.33,0-3,4.377682403433476,70,46.53,0.78,-23.47,27.5,3.03,15.22,Finalizada,0,0,,1,10.2,0,10.2,0,,10.2,0,11.7,0.1470588235294117
P046349081,2026-01-24,16:02,16,2026-01,4,Sáb,Tarde,11,Integrada,App,0.85,0-3,7.882352941176471,55,4.43,0.07,-50.57,0.55,0.0,3.81,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046349120,2026-01-24,16:04,16,2026-01,4,Sáb,Tarde,11,Manual,App,3.18,3-7,2.1635220125786163,70,21.32,0.0,-48.68,0.5,11.43,9.39,Finalizada,0,0,,1,6.88,0,6.88,0,,6.88,0,8.379999999999999,0.21802325581395343
P046349139,2025-10-24,16:05,16,2025-10,43,Sex,Tarde,11,Manual,App,1.56,0-3,6.217948717948717,70,3.19,0.1,-66.81,0.05,0.07,2.97,Finalizada,0,0,,1,9.7,0,9.7,0,,9.7,0,11.2,0.15463917525773208
P046349284,2026-01-24,17:11,17,2026-01,4,Sáb,Tarde,11,Manual,App,2.08,0-3,4.903846153846153,70,23.47,0.7,-46.53,4.42,8.43,9.92,Finalizada,0,0,,1,10.2,0,10.2,0,,10.2,0,11.7,0.1470588235294117
P046349289,2025-10-24,17:11,17,2025-10,43,Sex,Tarde,11,Econômica,App,1.82,0-3,3.681318681318681,60,26.44,0.0,-33.56,0.2,23.27,2.97,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046349300,2025-10-24,16:12,16,2025-10,43,Sex,Tarde,11,Integrada,App,1.34,0-3,5.0,55,4.87,0.08,-50.13,0.22,0.0,4.57,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046349334,2025-10-24,16:13,16,2025-10,43,Sex,Tarde,11,Expressa,App,1.22,0-3,5.491803278688525,40,7.4,0.62,-32.6,2.64,0.0,4.14,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046349378,2026-01-24,16:15,16,2026-01,4,Sáb,Tarde,11,Econômica,App,0.38,0-3,17.63157894736842,60,5.5,0.13,-54.5,0.07,0.0,5.3,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046349381,2026-01-24,16:15,16,2026-01,4,Sáb,Tarde,11,Econômica,App,3.19,3-7,2.156739811912226,60,26.2,1.62,-33.8,3.23,0.0,21.35,Finalizada,0,0,,1,6.88,0,6.88,0,,6.88,0,8.379999999999999,0.21802325581395343
P046349397,2026-01-24,16:16,16,2026-01,4,Sáb,Tarde,11,Expressa,App,1.25,0-3,5.36,40,4.88,0.18,-35.12,0.17,0.0,4.53,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046349402,2025-10-24,17:16,17,2025-10,43,Sex,Tarde,11,Econômica,App,0.94,0-3,9.787234042553191,60,23.68,0.0,-36.32,14.65,1.21,7.82,Finalizada,0,0,,1,9.2,0,9.2,0,,9.2,0,10.7,0.16304347826086962
P046349441,2026-01-24,16:18,16,2026-01,4,Sáb,Tarde,11,Manual,App,2.4,0-3,2.791666666666667,70,19.88,9.58,-50.120000000000005,1.88,0.37,8.05,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046349469,2025-10-24,16:19,16,2025-10,43,Sex,Tarde,11,Econômica,Integrado,2.69,0-3,2.4907063197026025,60,11.11,1.86,-48.89,2.4,0.0,6.85,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046349498,2025-10-24,16:20,16,2025-10,43,Sex,Tarde,11,Manual,App,3.72,3-7,1.9946236559139783,70,28.38,0.0,-41.620000000000005,0.64,3.44,24.3,Finalizada,0,0,,1,7.42,0,7.42,0,,7.42,0,8.92,0.202156334231806
P046349524,2026-01-24,16:21,16,2026-01,4,Sáb,Tarde,11,Econômica,App,3.26,3-7,2.165644171779141,60,6.63,0.0,-53.37,0.0,0.0,6.63,Finalizada,0,0,,1,7.06,0,7.06,0,,7.06,0,8.559999999999999,0.21246458923512734
P046349544,2026-01-24,17:22,17,2026-01,4,Sáb,Tarde,11,Manual,App,5.02,3-7,1.7290836653386454,70,43.07,0.0,-26.93,0.45,1.7,40.92,Finalizada,0,0,,1,8.68,0,8.68,0,,8.68,0,10.18,0.17281105990783407
P046349656,2025-10-24,21:26,21,2025-10,43,Sex,Noite,11,Econômica,,1.25,0-3,5.36,60,26.42,0.0,-33.58,0.18,23.27,2.97,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046349669,2026-01-24,17:26,17,2026-01,4,Sáb,Tarde,11,Manual,,7.15,7-12,1.4727272727272727,70,39.98,8.48,-30.020000000000003,6.32,2.98,22.2,Finalizada,0,0,,1,10.53,0,10.53,0,,10.53,0,12.03,0.14245014245014254
P046349676,2026-01-24,17:27,17,2026-01,4,Sáb,Tarde,11,Manual,App,1.14,0-3,5.877192982456141,70,41.73,0.0,-28.270000000000003,0.27,0.27,41.19,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046349685,2026-01-24,17:27,17,2026-01,4,Sáb,Tarde,11,Manual,App,0.84,0-3,7.976190476190476,70,41.3,0.0,-28.700000000000003,0.42,0.0,40.88,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046349718,2025-10-24,16:28,16,2025-10,43,Sex,Tarde,11,Manual,,1.1,0-3,6.090909090909091,70,5.25,0.07,-64.75,0.07,2.03,3.08,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046349747,2025-10-24,16:29,16,2025-10,43,Sex,Tarde,11,Manual,App,2.36,0-3,4.322033898305085,70,12.33,1.44,-57.67,3.44,1.63,5.82,Finalizada,0,0,,1,10.2,0,10.2,0,,10.2,0,11.7,0.1470588235294117
P046349778,2025-10-24,16:31,16,2025-10,43,Sex,Tarde,11,Integrada,App,0.97,0-3,6.907216494845361,55,5.3,1.44,-49.7,0.89,0.0,2.97,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046349946,2026-01-24,17:36,17,2026-01,4,Sáb,Tarde,11,Manual,App,10.76,7-12,1.3475836431226766,70,52.68,1.9,-17.32,7.58,0.0,43.2,Finalizada,0,0,,1,14.5,0,14.5,0,,14.5,0,16.0,0.10344827586206895
P046350010,2025-10-24,17:38,17,2025-10,43,Sex,Tarde,11,Manual,App,3.09,3-7,3.521035598705502,70,31.46,1.58,-38.54,3.74,0.96,25.18,Finalizada,0,0,,1,10.88,0,10.88,0,,10.88,0,12.38,0.1378676470588236
P046350116,2026-01-24,17:42,17,2026-01,4,Sáb,Tarde,11,Manual,App,1.67,0-3,4.0119760479041915,70,44.28,0.0,-25.72,14.03,19.27,10.98,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046350141,2026-01-24,17:43,17,2026-01,4,Sáb,Tarde,11,Econômica,App,2.1,0-3,3.1904761904761902,60,24.65,0.57,-35.35,11.68,0.0,12.4,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046350197,2025-10-24,17:46,17,2025-10,43,Sex,Tarde,11,Expressa,App,2.33,0-3,2.875536480686695,40,19.28,3.04,-20.72,10.03,0.0,6.21,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046350265,2026-01-24,16:48,16,2026-01,4,Sáb,Tarde,11,Manual,App,0.8,0-3,8.375,70,3.34,0.0,-66.66,0.22,0.12,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046350269,2026-01-24,16:48,16,2026-01,4,Sáb,Tarde,11,Econômica,App,0.91,0-3,7.362637362637362,60,3.37,0.17,-56.63,0.2,0.0,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046350306,2026-01-24,17:51,17,2026-01,4,Sáb,Tarde,11,Integrada,App,2.16,0-3,3.1018518518518516,55,29.92,0.15,-25.08,5.13,0.0,24.64,Cancelada,1,0,Motivo 04,0,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046350380,2025-10-24,16:53,16,2025-10,43,Sex,Tarde,11,Manual,App,0.36,0-3,25.555555555555554,70,3.17,0.07,-66.83,0.05,0.08,2.97,Finalizada,0,0,,1,9.2,0,9.2,0,,9.2,0,10.7,0.16304347826086962
P046350443,2025-10-24,17:55,17,2025-10,43,Sex,Tarde,11,Econômica,App,0.83,0-3,8.072289156626507,60,9.44,0.0,-50.56,1.04,5.43,2.97,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046350455,2025-10-24,17:55,17,2025-10,43,Sex,Tarde,11,Expressa,Integrado,0.51,0-3,13.137254901960784,40,3.81,0.08,-36.19,0.2,0.0,3.53,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046350542,2026-01-24,17:59,17,2026-01,4,Sáb,Tarde,11,Integrada,App,3.1,3-7,2.2193548387096773,55,23.27,1.02,-31.73,7.97,0.0,14.28,Finalizada,0,0,,1,6.88,0,6.88,0,,6.88,0,8.379999999999999,0.21802325581395343
P046350624,2026-01-24,17:01,17,2026-01,4,Sáb,Tarde,11,Expressa,App,0.51,0-3,13.137254901960784,40,5.55,0.48,-34.45,2.07,0.0,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046350703,2026-01-24,17:05,17,2026-01,4,Sáb,Tarde,11,Econômica,App,0.44,0-3,15.227272727272728,60,4.0,0.07,-56.0,0.37,0.0,3.56,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046350710,2025-10-24,17:05,17,2025-10,43,Sex,Tarde,11,Econômica,App,1.35,0-3,4.962962962962963,60,4.11,1.07,-55.89,0.07,0.0,2.97,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046350783,2025-10-24,18:09,18,2025-10,43,Sex,Noite,11,Econômica,App,10.08,7-12,1.3839285714285714,60,94.2,34.65,34.2,12.75,0.0,46.8,Finalizada,0,0,,0,13.95,0,13.95,0,,13.95,0,15.45,0.10752688172043001
P046350790,2025-10-24,17:09,17,2025-10,43,Sex,Tarde,11,Manual,App,3.37,3-7,2.094955489614243,70,25.66,4.73,-44.34,7.49,1.07,12.37,Finalizada,0,0,,1,7.06,0,7.06,0,,7.06,0,8.559999999999999,0.21246458923512734
P046350848,2026-01-24,17:12,17,2026-01,4,Sáb,Tarde,11,Econômica,App,1.06,0-3,6.320754716981132,60,8.62,0.5,-51.38,1.82,0.0,6.3,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046350849,2025-10-24,17:12,17,2025-10,43,Sex,Tarde,11,Econômica,App,0.46,0-3,14.565217391304348,60,27.8,0.17,-32.2,0.08,0.0,27.55,Cancelada,1,0,Motivo 04,0,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046350940,2025-10-24,17:16,17,2025-10,43,Sex,Tarde,11,Manual,App,1.7,0-3,3.9411764705882355,70,14.96,4.34,-55.04,6.32,0.0,4.3,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046351000,2026-01-24,17:18,17,2026-01,4,Sáb,Tarde,11,Expressa,App,4.05,3-7,1.9209876543209878,40,28.95,4.05,-11.05,0.85,0.0,24.05,Finalizada,0,0,,1,7.78,0,7.78,0,,7.78,0,9.280000000000001,0.19280205655526994
P046351153,2026-01-24,17:23,17,2026-01,4,Sáb,Tarde,11,Integrada,App,1.64,0-3,4.085365853658537,55,16.7,0.2,-38.3,1.83,0.0,14.67,Cancelada,1,0,Motivo 04,0,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046351261,2026-01-24,17:27,17,2026-01,4,Sáb,Tarde,11,Econômica,,1.52,0-3,4.407894736842105,60,3.65,0.15,-56.35,0.05,0.0,3.45,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046351280,2026-01-24,17:27,17,2026-01,4,Sáb,Tarde,11,Manual,App,4.07,3-7,1.9115479115479115,70,19.75,4.1,-50.25,5.68,0.0,9.97,Finalizada,0,0,,1,7.78,0,7.78,0,,7.78,0,9.280000000000001,0.19280205655526994
P046351313,2025-10-24,17:28,17,2025-10,43,Sex,Tarde,11,Integrada,App,0.58,0-3,11.551724137931036,55,6.07,0.15,-48.93,2.62,0.0,3.3,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046351314,2025-10-24,11:28,11,2025-10,43,Sex,Manhã,11,Econômica,App,2.84,0-3,2.359154929577465,60,22.89,0.28,-37.11,10.52,0.0,12.09,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046351346,2026-01-24,18:29,18,2026-01,4,Sáb,Noite,11,Econômica,Integrado,1.33,0-3,5.037593984962406,60,3.27,0.17,-56.73,0.1,0.0,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046351368,2025-10-24,17:30,17,2025-10,43,Sex,Tarde,11,Econômica,App,4.29,3-7,1.8554778554778555,60,24.07,11.98,-35.93,3.46,0.0,8.63,Finalizada,0,0,,1,7.96,0,7.96,0,,7.96,0,9.46,0.1884422110552766
P046351402,2026-01-24,17:32,17,2026-01,4,Sáb,Tarde,11,Econômica,,1.05,0-3,6.3809523809523805,60,3.23,0.13,-56.77,0.1,0.0,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046351488,2025-10-24,18:34,18,2025-10,43,Sex,Noite,11,Econômica,Integrado,1.66,0-3,4.0361445783132535,60,7.11,0.17,-52.89,3.14,0.0,3.8,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046351492,2025-10-24,17:34,17,2025-10,43,Sex,Tarde,11,Integrada,App,1.16,0-3,5.775862068965518,55,10.73,0.13,-44.269999999999996,2.48,0.0,8.12,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046351510,2026-01-24,18:35,18,2026-01,4,Sáb,Noite,11,Expressa,App,1.01,0-3,6.633663366336633,40,22.43,0.2,-17.57,18.0,0.0,4.23,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046351529,2026-01-24,17:36,17,2026-01,4,Sáb,Tarde,11,Manual,App,3.06,3-7,2.2483660130718954,70,18.72,0.0,-51.28,0.7,6.77,11.25,Finalizada,0,0,,1,6.88,0,6.88,0,,6.88,0,8.379999999999999,0.21802325581395343
P046351533,2025-10-24,17:36,17,2025-10,43,Sex,Tarde,11,Econômica,Integrado,1.9,0-3,3.5263157894736845,60,16.48,1.93,-43.519999999999996,2.6,0.0,11.95,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046351589,2025-10-24,18:39,18,2025-10,43,Sex,Noite,11,Manual,App,8.03,7-12,1.4296388542963887,70,38.82,12.45,-31.18,0.66,4.57,21.14,Finalizada,0,0,,1,11.48,0,11.48,0,,11.48,0,12.98,0.13066202090592327
P046351609,2026-01-24,17:39,17,2026-01,4,Sáb,Tarde,11,Econômica,,0.58,0-3,11.551724137931036,60,3.51,0.13,-56.49,0.38,0.0,3.0,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046351683,2025-10-24,18:43,18,2025-10,43,Sex,Noite,11,Manual,App,1.9,0-3,5.105263157894736,70,16.01,0.08,-53.989999999999995,0.1,0.18,15.65,Finalizada,0,0,,1,9.7,0,9.7,0,,9.7,0,11.2,0.15463917525773208
P046351776,2026-01-24,18:46,18,2026-01,4,Sáb,Noite,11,Manual,App,1.52,0-3,4.407894736842105,70,25.77,0.0,-44.230000000000004,16.3,1.4,8.07,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046351812,2026-01-24,18:48,18,2026-01,4,Sáb,Noite,11,Econômica,Integrado,0.73,0-3,9.178082191780822,60,15.53,0.38,-44.47,11.95,0.0,3.2,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046351850,2025-10-24,18:48,18,2025-10,43,Sex,Noite,11,Econômica,Integrado,2.43,0-3,2.757201646090535,60,44.65,18.66,-15.350000000000001,13.27,0.0,12.72,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046351854,2025-10-24,18:49,18,2025-10,43,Sex,Noite,11,Expressa,App,1.76,0-3,3.806818181818182,40,18.04,0.0,-21.96,15.07,0.0,2.97,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046351910,2026-01-24,18:50,18,2026-01,4,Sáb,Noite,11,Expressa,App,0.96,0-3,6.979166666666667,40,23.07,0.17,-16.93,19.7,0.0,3.2,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046351988,2025-10-24,18:53,18,2025-10,43,Sex,Noite,11,Manual,App,5.7,3-7,1.617543859649123,70,24.51,8.44,-45.489999999999995,1.55,0.74,13.78,Finalizada,0,0,,1,9.22,0,9.22,0,,9.22,0,10.72,0.16268980477223427
P046352132,2025-10-24,18:57,18,2025-10,43,Sex,Noite,11,Econômica,App,2.92,0-3,2.2945205479452055,60,5.65,0.08,-54.35,0.27,0.0,5.3,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046352260,2026-01-24,18:01,18,2026-01,4,Sáb,Noite,11,Econômica,App,2.62,0-3,2.5572519083969465,60,17.27,3.13,-42.730000000000004,6.22,0.0,7.92,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046352276,2025-10-24,18:02,18,2025-10,43,Sex,Noite,11,Econômica,App,4.42,3-7,1.8416289592760182,60,23.71,8.79,-36.29,4.52,0.0,10.4,Finalizada,0,0,,1,8.14,0,8.14,0,,8.14,0,9.64,0.1842751842751842
P046352338,2026-01-24,10:04,10,2026-01,4,Sáb,Manhã,11,Econômica,Integrado,1.29,0-3,5.1937984496124034,60,6.05,0.17,-53.95,1.77,0.0,4.11,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046352346,2025-10-24,18:04,18,2025-10,43,Sex,Noite,11,Econômica,App,0.46,0-3,14.565217391304348,60,4.64,0.25,-55.36,1.42,0.0,2.97,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046352368,2026-01-24,18:04,18,2026-01,4,Sáb,Noite,11,Econômica,App,1.68,0-3,3.988095238095238,60,15.92,4.58,-44.08,6.45,0.0,4.89,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046352562,2025-10-24,19:12,19,2025-10,43,Sex,Noite,11,Econômica,App,8.79,7-12,2.4459613196814565,60,48.48,18.0,-11.520000000000003,10.72,0.0,19.76,Finalizada,0,0,,1,21.5,0,21.5,0,,21.5,0,23.0,0.06976744186046502
P046352615,2025-10-24,18:14,18,2025-10,43,Sex,Noite,11,Manual,App,2.05,0-3,3.2682926829268295,70,22.89,0.0,-47.11,0.57,0.23,22.09,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046352632,2025-10-24,18:14,18,2025-10,43,Sex,Noite,11,Econômica,App,1.62,0-3,4.135802469135802,60,5.97,0.43,-54.03,1.11,0.0,4.43,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046352700,2025-10-24,18:16,18,2025-10,43,Sex,Noite,11,Integrada,App,1.76,0-3,4.9431818181818175,55,12.03,5.32,-42.97,0.27,0.0,6.44,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046352707,2025-10-24,18:16,18,2025-10,43,Sex,Noite,11,Econômica,App,1.17,0-3,7.435897435897436,60,16.86,0.25,-43.14,11.27,0.0,5.34,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046352722,2025-10-24,18:17,18,2025-10,43,Sex,Noite,11,Manual,App,0.3,0-3,37.333333333333336,70,24.09,0.48,-45.91,7.01,4.9,11.7,Finalizada,0,0,,1,11.2,0,11.2,0,,11.2,0,12.7,0.1339285714285714
P046352747,2025-10-24,18:18,18,2025-10,43,Sex,Noite,11,Econômica,App,3.18,3-7,4.050314465408805,60,15.87,0.2,-44.13,0.5,9.21,5.96,Finalizada,0,0,,1,12.88,0,12.88,0,,12.88,0,14.38,0.11645962732919246
P046352757,2026-01-24,18:18,18,2026-01,4,Sáb,Noite,11,Manual,App,7.41,7-12,2.584345479082321,70,43.98,23.4,-26.020000000000003,17.58,0.0,3.0,Cancelada,1,0,Motivo 06,0,19.15,0,19.15,0,,19.15,0,20.65,0.07832898172323755
P046352830,2025-10-24,18:21,18,2025-10,43,Sex,Noite,11,Integrada,App,1.98,0-3,4.393939393939394,55,8.96,0.94,-46.04,1.81,0.0,6.21,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046352893,2026-01-24,18:24,18,2026-01,4,Sáb,Noite,11,Econômica,,0.3,0-3,29.0,60,5.87,0.57,-54.13,2.3,0.0,3.0,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046352933,2026-01-24,18:25,18,2026-01,4,Sáb,Noite,11,Expressa,App,1.22,0-3,7.131147540983606,40,7.47,0.77,-32.53,1.55,2.15,3.0,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046352944,2025-10-24,08:26,8,2025-10,43,Sex,Manhã,11,Econômica,Integrado,1.0,0-3,6.7,60,7.6,0.97,-52.4,3.58,0.0,3.05,Finalizada,0,0,,1,6.7,0,6.7,0,,6.7,0,8.2,0.22388059701492513
P046352970,2025-10-24,18:27,18,2025-10,43,Sex,Noite,11,Econômica,App,0.99,0-3,8.787878787878787,60,5.87,0.08,-54.13,0.05,0.0,5.74,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046352972,2026-01-24,18:28,18,2026-01,4,Sáb,Noite,11,Expressa,App,3.8,3-7,2.4789473684210526,40,16.12,0.12,-23.88,10.12,0.0,5.88,Finalizada,0,0,,1,9.42,0,9.42,0,,9.42,0,10.92,0.15923566878980888
P046353002,2025-10-24,18:29,18,2025-10,43,Sex,Noite,11,Manual,App,1.92,0-3,6.09375,70,3.38,0.0,-66.62,0.13,0.28,2.97,Finalizada,0,0,,1,11.7,0,11.7,0,,11.7,0,13.2,0.1282051282051282
P046353071,2026-01-24,18:31,18,2026-01,4,Sáb,Noite,11,Expressa,App,2.93,0-3,2.9692832764505117,40,20.6,0.0,-19.4,17.6,0.0,3.0,Finalizada,0,0,,1,8.7,0,8.7,0,,8.7,0,10.2,0.1724137931034484
P046353136,2026-01-24,18:33,18,2026-01,4,Sáb,Noite,11,Econômica,App,3.14,3-7,2.8280254777070066,60,18.1,0.0,-41.9,15.1,0.0,3.0,Finalizada,0,0,,1,8.88,0,8.88,0,,8.88,0,10.38,0.16891891891891886
